id,image_path,purchase_date,rental_income,operating_expenses,purchase_price,vacancy_rate
158,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-08-13 16:38:23,2418.01,136936.32,252759.22,2.67
159,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-07-15 15:56:23,1105.82,165476.14,233956.75,91.11
160,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-04-18 08:07:14,6322.41,125626.31,280819.5,96.77
161,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-03-03 14:06:24,4526.4,181306.49,24929.24,87.44
162,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-12-11 03:13:53,4600.84,246638.43,270507.19,61.76
163,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-05-31 17:44:14,6160.39,204758.24,186898.99,88.06
164,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2024-02-28 14:33:58,1534.03,27359.06,133478.1,99.29
165,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-12-05 02:10:26,2500.32,20385.78,13974.26,72.21
166,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-10-02 14:33:47,6000.52,218172.21,180026.56,29.36
167,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-05-31 05:29:57,2161.47,94755.45,171587.27,96.41
168,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-12-22 17:10:27,7869.9,147133.62,290428.1,51.57
169,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-05-19 09:15:20,4420.26,181750.17,193624.09,71.62
170,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-07-14 18:09:32,4248.64,8352.86,192445.61,5.83
171,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-07-13 11:56:34,6607.39,75553.62,52401.41,43.01
172,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-11-20 03:42:39,4209.0,213940.61,31514.65,5.51
173,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2024-02-09 01:21:21,8138.72,77487.24,128329.89,0.36
174,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-11-26 23:17:42,697.43,157132.87,9285.15,77.84
175,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-02-10 03:53:03,5036.71,149387.68,243271.74,16.78
176,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-05-12 18:21:59,1623.53,84186.06,199124.76,84.52
177,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-03-05 23:51:47,6510.37,83043.75,225448.75,77.57
178,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-08-22 05:15:09,5424.74,45247.34,183683.87,11.17
179,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-08-25 11:29:34,5422.05,102331.07,65965.39,89.49
180,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-04-22 15:28:12,6493.09,182489.63,294257.01,91.63
181,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-05-28 11:01:59,6902.6,176040.23,183155.1,71.53
182,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2019-05-01 09:39:03,6090.35,54424.45,290360.7,92.24
183,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-05-04 10:25:53,7248.56,154274.77,15665.29,31.67
184,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-05-19 23:31:10,1578.29,35174.1,130743.58,43.99
185,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-09-18 03:36:51,8047.38,33334.72,277040.91,17.08
186,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-07-06 05:45:03,7412.35,220742.52,206498.57,16.57
187,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-06-11 23:22:53,7672.33,42789.08,200974.43,28.81
188,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-06-03 14:27:53,1686.6,245647.59,183669.85,56.71
189,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-08-01 03:19:19,1047.33,67273.45,70641.81,36.67
190,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-07-26 03:31:16,8551.84,31373.63,257167.3,65.82
191,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-10-11 09:58:04,8404.63,3330.73,58420.96,73.95
192,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-02-07 07:37:40,9354.3,240547.08,94767.43,47.32
193,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-03-03 11:18:37,7824.96,224182.86,107983.52,66.92
194,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-07-15 07:43:04,3092.3,230494.82,68701.37,14.55
195,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-07-09 09:22:50,1506.62,71866.75,262746.75,60.87
196,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-11-03 12:16:57,8172.67,138258.41,131491.4,95.23
197,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-04-01 10:32:11,2362.33,189589.51,150180.34,30.32
198,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-06-10 05:09:48,9120.72,119658.44,268647.64,98.07
199,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-11-12 23:58:41,940.74,164456.17,297122.28,5.29
200,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-07-06 08:22:48,6622.55,49785.57,283610.95,71.12
201,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-05-13 05:18:40,4022.41,151010.45,77135.91,86.33
202,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-04-05 14:10:42,1866.67,75062.03,98128.07,43.5
203,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-03-05 15:28:20,9163.2,238008.59,2126.59,42.17
204,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-09-06 23:35:13,877.2,150385.1,52185.03,54.63
205,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-10-29 02:01:55,2221.18,36041.31,170187.82,94.76
206,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-06-18 17:38:57,3447.34,29004.37,26457.83,95.1
207,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2022-05-11 04:33:16,6007.33,41890.72,262164.78,23.1
208,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2018-06-28 01:43:12,4296.28,121037.6,223262.21,36.76
209,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-12-26 17:47:15,1411.08,137448.37,264045.21,46.91
210,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-07-01 15:29:44,736.83,86518.2,39916.45,23.57
211,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2023-03-08 15:12:44,2791.14,95764.65,250975.48,18.88
212,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-03-20 13:38:59,2313.37,152348.69,97500.04,7.41
213,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-11-08 10:16:29,72.44,246545.58,32854.26,47.39
214,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-07-12 11:53:30,6566.52,216503.8,206975.64,20.83
215,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-06-06 13:40:07,5268.57,165125.76,178195.44,32.04
216,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-07-01 12:07:39,6984.08,54984.91,161314.22,38.92
217,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-07-01 23:57:45,9419.62,70152.24,177364.09,52.16
218,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-03-10 02:25:54,1018.28,63716.81,253345.8,54.0
219,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-05-29 15:03:58,9471.16,134752.79,40667.92,34.02
220,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-07-09 20:26:33,4720.81,72620.25,82927.49,1.83
221,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-04-15 10:23:03,1615.33,11221.26,226278.34,94.98
222,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2024-01-06 14:52:06,3199.88,192916.42,104271.1,31.55
223,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-02-21 22:29:22,1642.01,131587.74,33731.8,88.92
224,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-11-14 07:38:34,5714.84,53450.91,147708.33,14.0
225,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-03-16 20:27:14,9028.12,203910.39,132049.74,78.1
226,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-12-29 09:13:23,7552.97,34457.84,196533.53,67.99
227,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-05-08 11:56:43,1099.51,147841.28,239627.15,20.35
228,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-02-26 15:35:50,8275.49,12817.69,97877.0,48.11
229,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-07-20 09:22:20,5794.33,21370.58,298928.86,76.24
230,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2024-01-02 17:11:00,9578.94,143000.58,195260.94,81.71
231,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-03-12 21:33:53,2767.94,181432.27,269048.77,34.46
232,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-07-03 12:50:20,4627.99,241538.28,121550.01,15.99
233,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-12-02 11:56:46,8564.22,124580.07,148702.85,59.55
234,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-08-01 02:57:08,9616.66,50335.19,265623.47,16.01
235,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-12-14 11:01:54,3599.27,24259.9,59498.51,63.93
236,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-11-17 07:35:12,507.53,41754.86,172048.53,62.99
237,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-08-01 07:10:20,7979.12,22902.22,256.2,84.65
238,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-06-27 14:06:19,5843.55,215408.32,299043.59,92.15
239,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2018-11-04 16:36:45,5482.75,526.56,67236.86,55.46
240,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-09-10 00:22:34,3532.05,88834.17,31868.98,62.89
241,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-03-31 13:48:51,7880.82,112427.03,165495.87,36.54
242,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-03-05 14:47:08,4679.28,234004.85,154827.69,15.85
243,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-11-18 07:12:01,8885.13,31945.37,84348.21,40.94
244,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-06-24 10:30:59,3192.34,240923.88,49281.73,64.38
245,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-04-03 11:13:49,5017.02,64898.33,77895.21,60.29
246,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2019-01-05 21:31:06,997.12,213883.36,153817.72,91.95
247,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-06-26 01:56:03,669.78,31914.85,55625.07,83.56
248,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-10-05 00:46:33,2652.08,240250.66,87882.85,90.47
249,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-06-18 07:52:28,5498.13,165873.17,99901.19,29.88
250,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-12-14 21:03:11,7237.04,108462.29,54662.75,49.06
251,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-06-08 23:34:44,2994.08,3653.02,109556.31,86.24
252,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-02-06 19:20:45,3272.63,4660.07,130767.19,42.54
253,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-10-05 01:40:07,1217.92,209219.3,269027.97,8.17
254,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-08-22 02:32:18,9145.61,134966.88,106512.64,87.74
255,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-06-17 18:32:34,6372.59,128893.52,203886.62,70.55
256,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-03-09 15:06:12,1676.25,39007.57,271080.5,10.33
257,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2021-03-02 17:30:24,1166.95,39085.53,291405.73,88.58
258,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2024-03-05 07:31:18,1512.83,177406.73,151646.02,9.4
259,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2021-12-23 16:43:54,4767.39,9609.53,16374.23,95.72
260,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-06-17 00:15:09,7094.59,65989.25,299601.87,58.43
261,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2020-09-04 21:58:23,9933.07,196475.8,93712.37,42.4
262,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-05-05 00:19:49,4921.72,246796.36,196952.29,56.71
263,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2019-11-25 20:42:22,8509.81,233141.7,281113.42,81.51
264,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2021-03-11 19:05:23,3468.19,215013.33,214796.24,0.72
265,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-08-12 07:31:20,4932.98,165910.96,178011.29,15.95
266,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-02-02 06:29:30,2018.16,54056.3,277759.89,97.2
267,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2022-12-24 13:32:16,3159.85,5084.75,263086.25,74.79
268,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-07-27 09:42:05,4789.14,162988.27,118635.5,85.64
269,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2023-02-25 01:20:19,9698.59,138872.04,157302.75,14.51
270,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-11-25 07:51:50,6327.21,232960.37,13208.94,26.59
271,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-06-06 13:27:38,2360.46,243319.18,281551.58,65.3
272,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2023-07-26 09:30:45,1804.72,174820.01,114316.81,30.83
273,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-09-06 06:12:24,5853.3,71823.82,165056.54,46.71
274,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-08-03 23:13:46,2289.94,83254.8,270368.36,79.74
275,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-07-28 23:21:14,9320.58,116274.4,146693.3,35.35
276,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2018-12-31 03:36:09,3395.97,55920.09,247633.34,94.17
277,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-11-29 08:00:30,1725.0,121009.57,201519.88,17.65
278,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2021-10-30 22:59:18,2096.49,102064.45,5336.52,21.76
279,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2023-03-12 12:06:31,4023.73,82843.38,216701.1,16.24
280,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-08-23 09:30:45,6180.91,75269.25,13822.9,12.87
281,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2023-08-23 15:16:02,1805.46,72255.29,86205.73,57.58
282,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2021-12-14 17:43:02,9384.61,24418.1,215425.6,31.04
283,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-10-29 01:45:01,6945.15,135492.45,32946.35,36.0
284,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2021-01-28 07:51:02,9485.21,150675.78,33085.69,57.63
285,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2021-10-08 22:43:59,1398.89,175633.24,2063.93,49.84
286,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-12-02 18:24:08,7467.32,109404.99,223603.95,55.43
287,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2021-01-28 17:43:31,8327.5,244836.43,32007.45,29.3
288,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-10-21 10:26:33,8389.11,97664.97,43371.19,29.12
289,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-05-12 04:01:44,5139.75,16238.65,203879.24,13.77
290,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-01-19 16:10:38,1406.57,19639.54,78591.94,36.43
291,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-03-31 20:54:26,1916.46,63443.66,224275.84,81.85
292,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2018-11-20 12:44:06,6650.4,131793.06,92111.36,98.72
293,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2020-07-23 20:36:28,6234.5,199434.14,116679.05,38.42
294,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2024-01-17 02:53:14,6454.69,98128.82,143569.76,87.73
295,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2022-10-19 12:40:19,9684.05,232098.36,274267.96,96.35
296,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2019-06-20 20:09:33,4325.98,9611.4,155432.4,1.35
297,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2022-04-28 13:28:56,4548.25,40512.37,179620.14,47.91
298,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2020-08-03 17:25:35,4379.52,165534.51,246284.57,64.92
299,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2019-12-24 15:48:08,9824.4,210150.73,28231.12,15.6
300,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2022-04-12 15:25:37,9593.25,217125.78,95127.39,37.1
301,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2018-11-02 04:05:21,5057.66,239546.95,169252.36,49.3
302,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2020-08-29 15:17:37,8545.94,193060.27,141800.05,17.33
303,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-08-25 06:57:10,976.78,154949.13,285353.68,9.65
304,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-11-09 16:57:18,2728.7,80055.18,183804.86,3.05
305,https://photos.zillowstatic.com/fp/93e01e8055e05aad272cdf9d8e132f4a-cc_ft_1536.webp,2020-10-13 15:21:09,692.91,173613.55,139542.66,58.74
306,https://photos.zillowstatic.com/fp/510de7bae4112e920d4e688eaac98b12-uncropped_scaled_within_1536_1152.webp,2019-02-22 13:11:56,241.99,159309.59,24285.83,18.39
307,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-09-05 07:04:04,4560.28,27568.09,107668.96,31.48
308,https://photos.zillowstatic.com/fp/857ff5bea3f48054a1bcc0789ca9919a-cc_ft_768.webp,2018-11-03 01:50:45,8336.07,45823.46,24338.49,72.61
309,https://photos.zillowstatic.com/fp/e5c45aa3886e9b832d5a5012b25fc0ed-uncropped_scaled_within_1536_1152.webp,2023-09-19 08:35:57,617.76,208890.18,129140.29,36.84
310,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-12-04 09:33:30,3330.81,136893.35,283297.26,46.89
311,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2022-03-09 02:56:03,7162.89,18919.01,263226.73,93.66
312,https://photos.zillowstatic.com/fp/8ccec0ac70fde08d69fed913ce83e89f-cc_ft_1536.webp,2020-12-19 08:13:42,8009.82,123611.77,85187.82,17.72
313,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2019-06-04 00:02:57,151.19,248457.74,83336.25,63.07
314,https://photos.zillowstatic.com/fp/0c52d2ff7289d3d542c859f68fdbc8f2-cc_ft_1536.webp,2021-06-22 02:12:04,8122.67,110304.12,15912.63,3.53
